1.48271E+12,26-12-2016,201405,STATEMENT OF MARKS IN FINAL SELECTION-SPEECH THERAPIST,https://psc.cg.gov.in/pdf/RESULT/05_2014/ML/ML_ST.PDF
1.48271E+12,26-12-2016,201405,STATEMENT OF MARKS IN FINAL SELECTION-SPEECH PATHOLOGIST/ AUDOLOGIST GRADE -01 ,https://psc.cg.gov.in/pdf/RESULT/05_2014/ML/ML_SPA_G1.PDF
1.48271E+12,26-12-2016,201405,STATEMENT OF MARKS IN FINAL SELECTION-SPEECH PATHOLOGIST/ AUDOLOGIST GRADE -02 ,https://psc.cg.gov.in/pdf/RESULT/05_2014/ML/ML_SPA_G2.PDF
1.48271E+12,26-12-2016,201405,STATEMENT OF MARKS IN FINAL SELECTION-CHILD PSYCHOLOGIST,https://psc.cg.gov.in/pdf/RESULT/05_2014/ML/ML_CHILDP.PDF
1.48271E+12,26-12-2016,201405,STATEMENT OF MARKS IN FINAL SELECTION-CLINICAL PSYCHOLOGIST ,https://psc.cg.gov.in/pdf/RESULT/05_2014/ML/ML_CP.PDF
1.48271E+12,26-12-2016,201405,STATEMENT OF MARKS IN FINAL SELECTION-PTI,https://psc.cg.gov.in/pdf/RESULT/05_2014/ML/ML_PTI.PDF
1.48271E+12,26-12-2016,201405,STATEMENT OF MARKS IN WRITTEN EXAM (ELIGIBLE)-SCIENTIFIC OFFICER TOXICOLOGY,https://psc.cg.gov.in/pdf/RESULT/05_2014/WM_SOT.PDF
1.48271E+12,26-12-2016,201405, STATEMENT OF MARKS IN WRITTEN EXAM (NOT ELIGIBLE)-SCIENTIFIC OFFICER TOXICOLOGY ,https://psc.cg.gov.in/pdf/RESULT/05_2014/FAIL_SOT.PDF
1.48271E+12,26-12-2016,201405,STATEMENT OF MARKS IN WRITTEN EXAM (ELIGIBLE)-SPEECH THERAPIST,https://psc.cg.gov.in/pdf/RESULT/05_2014/WM_ST.PDF
1.48271E+12,26-12-2016,201405,STATEMENT OF MARKS IN WRITTEN EXAM (NOT ELIGIBLE)-SPEECH THERAPIST ,https://psc.cg.gov.in/pdf/RESULT/05_2014/FAIL_ST.PDF
1.48271E+12,26-12-2016,201405,STATEMENT OF MARKS IN WRITTEN EXAM (ELIGIBLE)-SPEECH PATHOLOGIST/ AUDOLOGIST GRADE -01,https://psc.cg.gov.in/pdf/RESULT/05_2014/WM_SPA_G1.PDF
1.48271E+12,26-12-2016,201405,STATEMENT OF MARKS IN WRITTEN EXAM (NOT ELIGIBLE)-SPEECH PATHOLOGIST/ AUDOLOGIST GRADE -01 ,https://psc.cg.gov.in/pdf/RESULT/05_2014/FAIL_SPA_G1.PDF
1.48271E+12,26-12-2016,201405,STATEMENT OF MARKS IN WRITTEN EXAM (ELIGIBLE)-SPEECH PATHOLOGIST/ AUDOLOGIST GRADE -02,https://psc.cg.gov.in/pdf/RESULT/05_2014/WM_SPA_G2.PDF
1.48271E+12,26-12-2016,201405,STATEMENT OF MARKS IN WRITTEN EXAM (NOT ELIGIBLE)-SPEECH PATHOLOGIST/ AUDOLOGIST GRADE -02 ,https://psc.cg.gov.in/pdf/RESULT/05_2014/FAIL_SPA_G2.PDF
1.48271E+12,26-12-2016,201405,STATEMENT OF MARKS IN WRITTEN EXAM (ELIGIBLE)-CHILD PSYCHOLOGIST,https://psc.cg.gov.in/pdf/RESULT/05_2014/WM_CHILDP.PDF
1.48271E+12,26-12-2016,201405,STATEMENT OF MARKS IN WRITTEN EXAM (NOT ELIGIBLE)-CHILD PSYCHOLOGIST ,https://psc.cg.gov.in/pdf/RESULT/05_2014/FAIL_CHILDP.PDF
1.48271E+12,26-12-2016,201405,STATEMENT OF MARKS IN WRITTEN EXAM (ELIGIBLE)-CLINICAL PSYCHOLOGIST,https://psc.cg.gov.in/pdf/RESULT/05_2014/WM_CP.PDF
1.48271E+12,26-12-2016,201405, STATEMENT OF MARKS IN WRITTEN EXAM (NOT ELIGIBLE)-CLINICAL PSYCHOLOGIST ,https://psc.cg.gov.in/pdf/RESULT/05_2014/FAIL_CP.PDF
1.48271E+12,26-12-2016,201405,STATEMENT OF MARKS IN WRITTEN EXAM (ELIGIBLE)-PTI,https://psc.cg.gov.in/pdf/RESULT/05_2014/WM_PTI.PDF
1.48271E+12,26-12-2016,201405,STATEMENT OF MARKS IN WRITTEN EXAM (NOT ELIGIBLE)-PTI,https://psc.cg.gov.in/pdf/RESULT/05_2014/FAIL_PTI.PDF
1.48245E+12,23-12-2016,201508,WRITTEN EXAM RESULT-STATE SERVICE (MAINS) EXAM-2015,https://psc.cg.gov.in/pdf/RESULT/WER_SSME2015.pdf
1.48245E+12,23-12-2016,201409,"SELECTION LIST-DEMONSTRATOR, NURSING COLLEGE EXAM-2014",https://psc.cg.gov.in/pdf/RESULT/SL_DEM_NURSING_2014.pdf
1.48219E+12,20-12-2016,201510,SELECTION LIST-DENTAL SURGEON EXAM-2015 ,https://psc.cg.gov.in/pdf/RESULT/SL_DSS2015.pdf
1.48228E+12,21-12-2016,201510,STATEMENT OF MARKS IN FINAL SELECTION ,https://psc.cg.gov.in/pdf/RESULT/ML_DSS2015.PDF
1.48228E+12,21-12-2016,201510,STATEMENT OF MARKS IN WRITTEN EXAM (ELIGIBLE CANDIDATES) ,https://psc.cg.gov.in/pdf/RESULT/WM_DSS2015.PDF
1.48228E+12,21-12-2016,201510,STATEMENT OF MARKS IN WRITTEN EXAM (NOT ELIGIBLE CANDIDATES),https://psc.cg.gov.in/pdf/RESULT/NE_DSS2015.PDF
1.48176E+12,15-12-2016,201606,WRITTEN EXAM RESULT-STATE ENGINEERING SERVICE EXAM-2016,https://psc.cg.gov.in/pdf/RESULT/WER_SES2016.pdf
1.48107E+12,07-12-2016,201605,SELECTION LIST- MINING INSPECTOR (BACKLOG) EXAM-2016,https://psc.cg.gov.in/pdf/RESULT/SL_MIBACKLOG-2016.pdf
1.48107E+12,07-12-2016,201409,"SELECTION LIST- VARIOUS POSTS ADVERTISED FOR HFW DEPT(Advt. No.09/2014/Exam, Date-25/07/2014) (Interview Date- 14-03-2016 To- 02-04-2016)",https://psc.cg.gov.in/pdf/RESULT/SL_BCDEFG_2014.pdf
1.4809E+12,05-12-2016,201405,"WRITTEN EXAM RESULT- CLINICAL PSYCHOLOGIST, CHILD PSYCHOLOGIST , PTI/ SPORT OFFICER , SCIENTIFIC OFFICER TOXICOLOGY, SPEECH PATHOLOGIST/ AUDOLOGIST GRADE -01 , SPEECH PATHOLOGIST /AUDIOLOGIST GRADE-2 AND SPEECH THERAPIST EXAM-2014",https://psc.cg.gov.in/pdf/RESULT/WER_HFW_05_7POST.pdf
1.4809E+12,05-12-2016,201409,WRITTEN EXAM RESULT-DEMONSTRATOR (NURSING COLLEGE) EXAM-2014,https://psc.cg.gov.in/pdf/RESULT/WER_DEMO_NURSING_2014.pdf
1.48055E+12,01-12-2016,201510,WRITTEN EXAM RESULT-DENTAL SURGEON EXAM-2015,https://psc.cg.gov.in/pdf/RESULT/WER_DSS2015.pdf
1.48012E+12,26-11-2016,201603,SELECTION LIST -CG FOREST SERVICE (COMBINED) EXAM-2016,https://psc.cg.gov.in/pdf/RESULT/SL_CGFSE2016.pdf
1.4802E+12,27-11-2016,201603,STATEMENT OF MARKS IN FINAL SELECTION ,https://psc.cg.gov.in/pdf/RESULT/CGForest/ML_CGFSE2016.PDF
1.4802E+12,27-11-2016,201603,ABSENT/NOT ELIGIBLE CANDIDATES IN INTERVIEW ,https://psc.cg.gov.in/pdf/RESULT/CGForest/NE_CGFSE2016.PDF
1.4802E+12,27-11-2016,201603,STATEMENT OF MARKS IN WRITTEN EXAM,https://psc.cg.gov.in/pdf/RESULT/CGForest/WM_CGFSE2016.PDF
1.47917E+12,15-11-2016,201513,SELECTION LIST- ASSISTANT PROFESSOR (ENGINEERING COLLEGE) (CHEMISTRY)-2015 ,https://psc.cg.gov.in/pdf/RESULT/DTE2_2015/SL_AP_DTE3_2015.pdf
1.47917E+12,15-11-2016,201513,LECTURER (POLYTECHNIC) (CHEMISTRY),https://psc.cg.gov.in/pdf/RESULT/DTE2_2015/SL_LE_DTE3_2015.pdf
1.47917E+12,15-11-2016,201513,ASSISTANT WORKSHOP SUPERINTENDENT-2015 ,https://psc.cg.gov.in/pdf/RESULT/DTE2_2015/SL_AWS_DTE3_2015.pdf
1.47925E+12,16-11-2016,201513,STATEMENT OF MARKS IN FINAL SELECTION-ASSISTANT WORKSHOP SUPERINTENDENT-2015 ,https://psc.cg.gov.in/pdf/RESULT/DTE2_2015/ML_AWS_DTE3_2015.PDF
1.47934E+12,17-11-2016,201513,STATEMENT OF MARKS IN WRITTEN EXAM-ASSISTANT WORKSHOP SUPERINTENDENT-2015,https://psc.cg.gov.in/pdf/RESULT/DTE2_2015/WM-DTE2015-AWS.PDF
1.47856E+12,08-11-2016,201603,WRITTEN EXAM RESULT-CG FOREST SERVICE (COMBINED) EXAM-2016 ,https://psc.cg.gov.in/pdf/RESULT/WER_CGFSE2016.pdf
1.47856E+12,08-11-2016,201513,"SELECTION LIST- ASSISTANT PROFESSOR (ENGINEERING COLLEGE) (ENGLISH, MATHEMATICS, PHYSICS, ELECTRICAL & ELCTRONICS)-2015 ",https://psc.cg.gov.in/pdf/RESULT/DTE2_2015/SL_AP_DTE2_2015.pdf
1.47856E+12,08-11-2016,201513," LECTURER (POLYTECHNIC) (ENGLISH, MATHEMATICS, PHYSICS, PHARMACY)-2015 ",https://psc.cg.gov.in/pdf/RESULT/DTE2_2015/SL_LE_DTE2_2015.pdf
1.47856E+12,08-11-2016,201513,TRAINING AND PLACEMENT OFFICER-2006,https://psc.cg.gov.in/pdf/RESULT/DTE2_2015/SL_TPO_DTE2_2015.pdf
1.47865E+12,09-11-2016,201513,STATEMENT OF MARKS IN FINAL SELECTION (ASSISTANT PROFESSOR) - ELECTRICAL AND ELECTRONICS ,https://psc.cg.gov.in/pdf/RESULT/DTE2_2015/ML_AP_E_E_2015_06052024.PDF
1.47865E+12,09-11-2016,201513,STATEMENT OF MARKS IN FINAL SELECTION (ASSISTANT PROFESSOR) - ENGLISH ,https://psc.cg.gov.in/pdf/RESULT/DTE2_2015/ML_AP_ENG_2015_06052024.PDF
1.47865E+12,09-11-2016,201513,STATEMENT OF MARKS IN FINAL SELECTION (ASSISTANT PROFESSOR) -PHYSICS,https://psc.cg.gov.in/pdf/RESULT/DTE2_2015/ML_AP_PHY_2015_06052024.PDF
1.47865E+12,09-11-2016,201513,STATEMENT OF MARKS IN FINAL SELECTION (ASSISTANT PROFESSOR) -MATHEMATICS,https://psc.cg.gov.in/pdf/RESULT/DTE2_2015/ML_AP_MATH_2015_06052024.PDF
1.47865E+12,09-11-2016,201513,STATEMENT OF MARKS IN WRITTEN EXAM (ASSISTANT PROFESSOR) - PHYSICS,https://psc.cg.gov.in/pdf/RESULT/DTE2_2015/WSOM_AP_Physics_2015_14052024.PDF
1.47865E+12,09-11-2016,201513,STATEMENT OF MARKS IN FINAL SELECTION (LECTURER) - PHARMACY,https://psc.cg.gov.in/pdf/RESULT/DTE2_2015/ML_LE_PHAR_2015_06052024.PDF
1.47865E+12,09-11-2016,201513,STATEMENT OF MARKS IN FINAL SELECTION (LECTURER) -ENGLISH ,https://psc.cg.gov.in/pdf/RESULT/DTE2_2015/ML_LE_ENG_2015_06052024.PDF
1.47865E+12,09-11-2016,201513,STATEMENT OF MARKS IN FINAL SELECTION (LECTURER) -PHYSICS ,https://psc.cg.gov.in/pdf/RESULT/DTE2_2015/ML_LE_PHY_2015_06052024.PDF
1.47865E+12,09-11-2016,201513,STATEMENT OF MARKS IN FINAL SELECTION (LECTURER) - MATHEMATICS,https://psc.cg.gov.in/pdf/RESULT/DTE2_2015/ML_LE_MATH_2015_06052024.PDF
1.47865E+12,09-11-2016,201513,STATEMENT OF MARKS IN WRITTEN EXAM (LECTURER) - PHYSICS,https://psc.cg.gov.in/pdf/RESULT/DTE2_2015/WSOM_LE_Physics_2015_14052024.PDF
1.47692E+12,20-10-2016,201513,WRITTEN EXAM RESULT- ASSISTANT PREFESSOR(ENGINEERING COLLEGE),https://psc.cg.gov.in/pdf/RESULT/WER_DTE_2015.pdf
1.47692E+12,20-10-2016,201513,PRESS NOTIFICATION,https://psc.cg.gov.in/pdf/RESULT/WER_DTE_2015_PN.pdf
1.47519E+12,30-09-2016,201512,SELECTION LIST- VYAVHAAR NYAYADHEESH EXAM-2015 (CIVIL JUDGE EXAM)-2015 ,https://psc.cg.gov.in/pdf/RESULT/SL_CJ2015.pdf
1.47528E+12,01-10-2016,201512,STATEMENT OF MARKS IN FINAL SELECTION,https://psc.cg.gov.in/pdf/RESULT/CJ2015/ML_CJ2015.PDF
1.47528E+12,01-10-2016,201512, ABSENT/NOT ELIGIBLE CANDIDATES IN INTERVIEW ,https://psc.cg.gov.in/pdf/RESULT/CJ2015/NE_CJ2015.PDF
1.47528E+12,01-10-2016,201512,STATEMENT OF MARKS IN WRITTEN EXAM- MAINS,https://psc.cg.gov.in/pdf/RESULT/CJ2015/WM_CJ2015.PDF
1.47528E+12,01-10-2016,201512,STATEMENT OF MARKS IN PRELIMS EXAM,https://psc.cg.gov.in/pdf/RESULT/CJ2015/WM_CJP2015.PDF
1.47424E+12,19-09-2016,201503,SELECTION LIST- ASSISTANT PROFESSOR (ENGG. COLLEGE)-2015,https://psc.cg.gov.in/pdf/RESULT/SL_AP2015.pdf
1.47424E+12,19-09-2016,201503, SELECTION LIST-LECTURER (POLYTECHNICE INSTTITUTE)-2015,https://psc.cg.gov.in/pdf/RESULT/SL_LE2015.pdf
1.47433E+12,20-09-2016,201503, (ASTT. PROFESSOR)-STATEMENT OF MARKS IN FINAL SELECTION ,https://psc.cg.gov.in/pdf/RESULT/APL2015_ML/ML_AP2015.PDF
1.47433E+12,20-09-2016,201503, (LECTURER)-STATEMENT OF MARKS IN FINAL SELECTION ,https://psc.cg.gov.in/pdf/RESULT/APL2015_ML/ML_LE2015.PDF
1.47433E+12,20-09-2016,201503, ABSENT/NOT ELIGIBLE CANDIDATES IN INTERVIEW ,https://psc.cg.gov.in/pdf/RESULT/APL2015_ML/NE_ABS_APL2015.PDF
1.47433E+12,20-09-2016,201503,(ASTT. PROFESSOR- QUALIFIED) STATEMENT OF MARKS IN WRITTEN EXAM ,https://psc.cg.gov.in/pdf/RESULT/APL2015_ML/WL_AP2015.PDF
1.47433E+12,20-09-2016,201503,(LECTURER-QUALIFIED)-STATEMENT OF MARKS IN WRITTEN EXAM,https://psc.cg.gov.in/pdf/RESULT/APL2015_ML/WL_LE2015.PDF
1.47433E+12,20-09-2016,201503,(NOT QUALIFIED)-STATEMENT OF MARKS IN WRITTEN EXAM,https://psc.cg.gov.in/pdf/RESULT/APL2015_ML/NE_WR_APL2015.PDF
1.47312E+12,06-09-2016,201512,WRITTEN EXAM RESULT- VYAVHAAR NYAYADHEESH (MAINS) EXAM (CIVIL JUDGE MAINS EXAM)-2015,https://psc.cg.gov.in/pdf/RESULT/WER_CJM2015.pdf
1.47096E+12,12-08-2016,201615,MERIT LIST- MINING INSPECTOR (BACKLOG) EXAM-2016,https://psc.cg.gov.in/pdf/RESULT/ML_MIBACK_2016.pdf
1.47087E+12,11-08-2016,201503,WRITTEN EXAM RESULT- ASTT. PROFESSOR (ENGG. COLLEGE) AND LECTURER (POLYTECHNIC) EXAM-2015,https://psc.cg.gov.in/pdf/RESULT/WER_APL2015.pdf
1.46966E+12,28-07-2016,201602,"SELECTION LIST- ASSISTANT DIRECTOR, FISHERIES-2016",https://psc.cg.gov.in/pdf/RESULT/SL_ADF2016.pdf
1.46975E+12,29-07-2016,201602,STATEMENT OF MARKS IN FINAL SELECTION,https://psc.cg.gov.in/pdf/RESULT/ML_ADF2016.PDF
1.46837E+12,13-07-2016,201512,WRITTEN EXAM RESULT- VYAVHAAR NYAYADHEESH EXAM (CIVIL JUDGE)-2015,https://psc.cg.gov.in/pdf/RESULT/WER_CJ2015.pdf
1.46742E+12,02-07-2016,201504,"SELECTION LIST-SCIENTIFIC OFFICER (PHYSICS, CHEMISTRY, BIOLOGY)-2015 ",https://psc.cg.gov.in/pdf/RESULT/SL_SO2015.pdf
1.4675E+12,03-07-2016,201504, STATEMENT OF MARKS IN FINAL SELECTION,https://psc.cg.gov.in/pdf/RESULT/ML_SO2015.PDF
1.4675E+12,03-07-2016,201504,SELECTION LIST-VETERINARY ASSISTANT SURGEON-2015,https://psc.cg.gov.in/pdf/RESULT/SL_VAS2015.pdf
1.4675E+12,03-07-2016,201504, STATEMENT OF MARKS IN FINAL SELECTION ,https://psc.cg.gov.in/pdf/RESULT/ML_VAS2015.PDF
1.4675E+12,03-07-2016,201504,ABSENT CANDIDATES IN INTERVIEW,https://psc.cg.gov.in/pdf/RESULT/ABS_VAS2015.PDF
1.4675E+12,03-07-2016,201504,FAILED CANDIDATES IN INTERVIEW,https://psc.cg.gov.in/pdf/RESULT/FAIL_VAS2015.PDF
1.46716E+12,29-06-2016,201506,SELECTION LIST-VETERINARY ASSISTANT SURGEON (BACKLOG)-2015 ,https://psc.cg.gov.in/pdf/RESULT/SL_VAS2015_B.pdf
1.46724E+12,30-06-2016,201506,STATEMENT OF MARKS IN FINAL SELECTION ,https://psc.cg.gov.in/pdf/RESULT/ML_VAS2015_B.PDF
1.46724E+12,30-06-2016,201506, ABSENT/NOT ELIGIBLE CANDIDATES IN INTERVIEW ,https://psc.cg.gov.in/pdf/RESULT/NE_ABS_VAS2015_B.PDF
1.46724E+12,30-06-2016,201506,STATEMENT OF MARKS IN FINAL SELECTION (BACKLOG-PH),https://psc.cg.gov.in/pdf/RESULT/ML_VAS2015_B_PH.PDF
1.46483E+12,02-06-2016,201513,SELECTION LIST- PROFESSOR (ENGG. COLLEGE)-2015 ,https://psc.cg.gov.in/pdf/RESULT/DTE2015/SL_PROFESSOR2015.pdf
1.46491E+12,03-06-2016,201513,STATEMENT OF MARKS IN FINAL SELECTION ,https://psc.cg.gov.in/pdf/RESULT/DTE2015/ML_PROF2015.PDF
1.46483E+12,02-06-2016,201513,ASSOCIATE PROFESSOR(ENGG. COLLEGE)-2015 ,https://psc.cg.gov.in/pdf/RESULT/DTE2015/SL_ASP2015.pdf
1.46491E+12,03-06-2016,201513,STATEMENT OF MARKS IN FINAL SELECTION ,https://psc.cg.gov.in/pdf/RESULT/DTE2015/ML_ASP2015.PDF
1.46483E+12,02-06-2016,201513, HOD (POLYTECHNIC)-2015,https://psc.cg.gov.in/pdf/RESULT/DTE2015/SL_HOD2015.pdf
1.46491E+12,03-06-2016,201513,STATEMENT OF MARKS IN FINAL SELECTION,https://psc.cg.gov.in/pdf/RESULT/DTE2015/ML_HOD2015.PDF
1.46483E+12,02-06-2016,201513, LECTURER (POLYTECHNIC)-2015,https://psc.cg.gov.in/pdf/RESULT/DTE2015/SL_LECT2015.pdf
1.46491E+12,03-06-2016,201513,STATEMENT OF MARKS IN FINAL SELECTION,https://psc.cg.gov.in/pdf/RESULT/DTE2015/ML_LECT2015.PDF
1.46491E+12,03-06-2016,201513,ABSENT/NOT ELIGIBLE CANDIDATES IN INTERVIEW,https://psc.cg.gov.in/pdf/RESULT/DTE2015/PRF_ASP_HOD_LECT_ABSENT_NE_LIST.PDF
1.46474E+12,01-06-2016,201504,WRITTEN EXAM RESULT- SCIENTIFIC OFFICER EXAM -2015,https://psc.cg.gov.in/pdf/RESULT/WER_SO2015.pdf
1.46275E+12,09-05-2016,201508,WRITTEN EXAM RESULT- STATE SERVICE (PRELIMS) EXAM -2015,https://psc.cg.gov.in/pdf/RESULT/WER_SSPE2015.pdf
1.46223E+12,03-05-2016,201511,SELECTION LIST- VISHESHGYA CHIKITSAK (AYUSH WING/THEROPY CENTER)-2015,https://psc.cg.gov.in/pdf/RESULT/SL_VCK2015.pdf
1.4631E+12,13-05-2016,201413,STATE SERVICE EXAM-2014 SELECTION LIST ,https://psc.cg.gov.in/pdf/RESULT/SSE2014/SSE2014_SL.PDF
1.4618E+12,28-04-2016,201413,MERIT LIST ,https://psc.cg.gov.in/pdf/RESULT/SSE2014/SSE2014_ML.PDF
1.46318E+12,14-05-2016,201413,STATEMENT OF MARKS (QUALIFIED) ,https://psc.cg.gov.in/pdf/RESULT/SSE2014/SSE2014_SM_Q.PDF
1.46318E+12,14-05-2016,201413,STATEMENT OF MARKS (NOT QUALIFIED) ,https://psc.cg.gov.in/pdf/RESULT/SSE2014/SSE2014_SM_NQ.PDF
1.46318E+12,14-05-2016,201413,STATEMENT OF MARKS IN PRELIMS,https://psc.cg.gov.in/pdf/RESULT/SSE2014/WM-SSPE-2014.PDF
1.46051E+12,13-04-2016,200901,AMENDED FINAL SELECTION LIST - ASSISTANT PROFESSOR EXAM-2009 -LAW,https://psc.cg.gov.in/pdf/RESULT/AP09/ASL13042016/AP22.PDF
1.45973E+12,04-04-2016,201409,"MERIT LIST- VARIOUS POSTS ADVERTISED FOR HFW DEPT(Advt. No.09/2014/Exam, Date-25/07/2014) (Interview Date- 14-03-2016 To- 02-04-2016)",https://psc.cg.gov.in/pdf/RESULT/ML_MED2014_2.pdf
1.45688E+12,02-03-2016,201413,WRITTEN EXAM RESULT- STATE SERVICE (MAINS) EXAM -2014,https://psc.cg.gov.in/pdf/RESULT/WER_SSME2014.pdf
1.4567E+12,29-02-2016,201510,SELECTION LIST- MANOROG VISHESHGYA -2015,https://psc.cg.gov.in/pdf/RESULT/SL_MV2015.pdf
1.45627E+12,24-02-2016,201502,SELECTION LIST- BOILER INSPECTOR EXAM -2015 ,https://psc.cg.gov.in/pdf/RESULT/SL_BI2015.pdf
1.45636E+12,25-02-2016,201502, STATEMENT OF MARKS IN FINAL SELECTION ,https://psc.cg.gov.in/pdf/RESULT/ML_BI2015.PDF
1.45636E+12,25-02-2016,201502,STATEMENT OF MARKS IN WRITTEN EXAM (QUALIFIED) ,https://psc.cg.gov.in/pdf/RESULT/Q_WE_BI2015.PDF
1.45636E+12,25-02-2016,201502,STATEMENT OF MARKS IN WRITTEN EXAM (NOT QUALIFIED),https://psc.cg.gov.in/pdf/RESULT/NQ_WE_BI2015.PDF
1.45619E+12,23-02-2016,201414,"SELECTION LIST- ASSISTANT DIRECTOR, HORTICULTURE EXAM -2014 ",https://psc.cg.gov.in/pdf/RESULT/SL_ADH2014.pdf
1.45627E+12,24-02-2016,201414,STATEMENT OF MARKS IN FINAL SELECTION,https://psc.cg.gov.in/pdf/RESULT/ML_ADH2014.PDF
1.45316E+12,19-01-2016,201408,SELECTION LIST- ASSISTANT REGISTRAR EXAM -2014 ,https://psc.cg.gov.in/pdf/RESULT/SL_AR2014.pdf
1.45325E+12,20-01-2016,201408,STATEMENT OF MARKS IN FINAL SELECTION,https://psc.cg.gov.in/pdf/RESULT/AR_ML2014.PDF
1.45325E+12,20-01-2016,201408,STATEMENT OF MARKS IN WRITTEN EXAM (QUALIFIED) ,https://psc.cg.gov.in/pdf/RESULT/rda2014/Q_WE_AR2014.PDF
1.45325E+12,20-01-2016,201408,STATEMENT OF MARKS IN WRITTEN EXAM (NOT QUALIFIED),https://psc.cg.gov.in/pdf/RESULT/rda2014/NQ_WE_AR2014.PDF
1.45316E+12,19-01-2016,201408,SELECTION LIST- DEPUTY REGISTRAR EXAM -2014 ,https://psc.cg.gov.in/pdf/RESULT/SL_DR2014.pdf
1.45325E+12,20-01-2016,201408,STATEMENT OF MARKS IN FINAL SELECTION ,https://psc.cg.gov.in/pdf/RESULT/DR_ML2014.PDF
1.45325E+12,20-01-2016,201408, STATEMENT OF MARKS IN WRITTEN EXAM (QUALIFIED),https://psc.cg.gov.in/pdf/RESULT/RDA2014/Q_WE_DR2014.PDF
